time,2016/9/4,2016/9/11,2016/9/18,2016/9/25,2016/10/2,2016/10/16,2016/10/23,2016/10/30,2016/11/6,2016/11/13,2016/11/20,2016/11/27,2016/12/4,2016/12/11,2016/12/18,2016/12/25,2017/1/1,2017/1/8,2017/1/15,2017/1/22,2017/1/29,2017/2/5,2017/2/12,2017/2/19,2017/2/26,2017/3/5,2017/3/12,2017/3/19,2017/3/26
603063.SH,,,,,,,,,,,,,,,,,,,,,,,,,,
603060.SH,,,,,,,,,,,33.33,,75,42.86,,,,,,10,,,,27.27,,14.29
603058.SH,,,,,,,,,,,,,,,,,,,,600,25,,40,7.14,,
603050.SH,,,,,,,,,,,,,,,,,,,,,,,,,,
603043.SH,,,,,,,,,,,,,,,,,,,,,,,,,,
603042.SH,,,,,,,,,,,,,,,,,,,,,,,,,,
603041.SH,,,,,,,,,,,,,,,,,,,,,,,,,,
603040.SH,,,,,,,,,,,,,,,,,,,,,,,,,,
603039.SH,,,,,,,,,,,,,,,,,,,,,,,200,,,
603038.SH,,,,,,,,,,,,,,,,,,,,,,,,,,
603037.SH,,,,,,,,,,,,,,,,,,,,,,,,100,50,
603036.SH,,,,,,,,,,,,,,,,,50,,,50,,,,,57.14,9.09
603035.SH,,,,,,,,,,,,,,,,,,,100,400,,,25,,,7.14
603033.SH,,,,,,,,,,,,,,,,,100,,,,,,300,,,12.5
603032.SH,,,,,,,,,,,,,,,,,,,,,,,,50,,
603031.SH,,,,150,40,,14.29,12.5,22.22,,27.27,,,28.57,,,,,,5.88,,,5.56,,,
603030.SH,,,,,,,,,,,1.92,,,,,,,,,,,,,,,
603029.SH,10,,,,33.33,,,5.88,11.11,,,15,,,,18.18,,,,,,,,,,3.85
603028.SH,,,,,,,,,,4.55,13.04,8,,,,,,,,,,,,,,
603027.SH,,,,,,,,,,21.74,6.9,,,,6.45,3.03,,,,66.67,,,,,2.22,
603026.SH,1.45,,,,,,10,2.67,,,,5.26,3.75,,3.61,1.16,1.15,,,,,,,,,
603025.SH,,,,1.18,,,,,3.49,1.14,2.25,13.48,1.08,1.09,4.3,2.08,1.02,,,,,,,,,
603023.SH,,,,,,,,,,,5.13,4.88,,,,,,,,,,,,,,
603022.SH,,,,,,,,6.45,3.03,,2.94,8.82,2.7,,,10.53,,,,,,,2.38,11.63,10.42,1.89
603021.SH,,,,,,6.33,1.19,2.35,,,,2.3,5.62,,3.19,,,,,,,,,,,
603020.SH,3.85,,,,1.54,1.52,,7.46,,8.33,1.28,1.27,11.25,,,1.12,,,1.11,2.13,,,2.11,1.03,,
603019.SH,0.48,,,0.47,,0.46,1.84,,0.45,,0.45,,,,0.45,0.9,,,0.89,,,,1.32,,0.87,
603018.SH,,,,,,,,,,,,,,,,,,,,,,,1.89,,1.85,
603017.SH,1.22,,,2.33,1.14,,,1.12,,,2.22,,,2.2,10.75,4.85,,,,,,,,,,
603016.SH,,,,,,25,20,,,,,,,,,,,,,,,,16.67,,,
603015.SH,0.53,,,,0.52,,,,,0.52,,,,1.54,,,,,,,,,,,,0.51
603012.SH,,,,,,,,1.41,,,,,,,1.41,,,,,,,,,,,
603011.SH,6.98,,,,,,,,,,,,,,2.17,,,,,,,,,,,
603010.SH,,,,,,,,,,7.14,3.33,3.23,6.25,2.94,,2.86,,,,22.22,,,,,,
603009.SH,,,,,,,,,,,,5.71,,,2.7,,,,15.79,,,,6.25,3.92,5.66,7.14
603008.SH,,,,,0.74,,,,0.74,,,,,,,,,,,,,,,,,
603007.SH,,,,166.67,12.5,33.33,8.33,7.69,16.67,50,,4.76,4.55,,,,,,,,,,,,,
603006.SH,,,,,,,,2.5,,,,,,,4.88,,,,,2.33,,,,,,
603005.SH,1.13,,,,,,,,,,,,,,,,,,,,,,,,,
603003.SH,,,,,,,,0.95,,0.94,,,0.93,,,,0.93,,,,,,,,,
603002.SH,,,,,,,,,,,,,0.99,,,,0.98,,,,,,,,,
603001.SH,,,,1.39,,,,,,,0.68,,,2.04,2,1.31,,,,,,,,,,
603000.SH,,,,,,0.22,,,,0.22,,,,,0.44,,,,,0.66,,,,,,
601999.SH,,,,,1.74,,,,1.71,5.04,0.8,,,,,,,,,,,,,,,
601998.SH,0.26,,,0.39,0.39,0.33,0.33,0.19,0.39,,0.26,0.64,0.32,0.38,0.51,0.06,0.44,,0.32,0.25,0.06,,0.13,0.25,0.69,0.12
601997.SH,13.51,,,4.35,4.35,4.08,11.76,8.77,13.11,11.59,2.6,5.06,,1.2,1.19,,,,,5.13,,,,3.41,,
601996.SH,,,,,,,1.19,,,3.53,,,,3.49,,,,,,,,,4.21,,,
601992.SH,,,,,,,,0.25,,,,,0.25,0.25,,,,,0.25,0.25,,,0.49,0.24,0.48,0.72
601991.SH,0.5,,,,,,0.75,0.25,,,,,0.25,,,,,,0.25,,,,0.5,0.5,2.71,0.24
601989.SH,,,,,0.03,0.03,0.1,0.19,0.06,0.03,0.06,0.13,0.41,0.78,0.22,0.31,0.09,,0.31,0.25,,,0.12,0.09,0.12,0.09
601988.SH,0.15,,,0.15,0.13,0.03,0.05,0.3,0.03,0.05,0.08,0.2,0.35,0.28,0.33,0.15,0.05,,0.05,0.26,0.02,,0.15,0.4,0.12,0.02
601985.SH,0.11,,,0.11,,0.11,,0.63,0.21,0.21,0.1,0.42,0.52,,,,,,0.21,,,,,0.21,0.31,
601969.SH,,,,,,,2.06,,1.01,1,0.99,1.96,,,,,,,,,,,,,0.95,
601968.SH,,,,,,0.95,3.77,0.91,,,1.8,,3.54,0.85,0.85,2.56,2.5,,0.81,,,,,,1.63,
601966.SH,3.7,,,3.57,,,3.45,,,,,,,3.33,,,,,,,,,,,10,
601965.SH,,,,,,,,,,,,,,,,,,,,0.49,,,,,,
601958.SH,,,,,,,0.51,,0.51,,2.02,0.5,0.5,,0.49,,,,,0.49,,,,0.49,,
601952.SH,,,,,,,,,,,,,,,,,,,,,,,,,,
601949.SH,,,,,,,,,,,,,,,,,,,,,,,,,,
601939.SH,0.75,,,0.52,0.37,0.07,0.66,0.72,0.43,0.14,0.57,0.43,1,0.56,0.98,0.55,0.41,,0.34,0.27,,,0.47,1.01,0.73,0.33
601933.SH,0.15,,,,0.07,,0.15,0.15,0.15,0.15,,,0.37,0.29,0.36,0.36,0.29,,0.15,,,,0.07,0.52,0.15,0.22
601929.SH,,,,,0.4,0.4,,,,,,,,0.79,,,0.78,,,,,,0.39,0.39,,
601928.SH,0.18,,,,,0.18,,0.18,,0.18,,,,,,0.18,,,,,,,,,,
601919.SH,,,,,0.09,,0.17,0.43,0.17,,0.93,0.17,0.17,0.08,0.25,,,,0.08,0.35,,,0.08,0.17,0.33,0.08
601918.SH,0.29,,,,,0.29,0.14,0.57,,,,,,0.28,,,,,,,0.14,,,,0.14,
601908.SH,,,,,,0.47,0.47,0.93,0.92,,,0.46,,,,,,,,,,,,,,
601901.SH,,,,,,0.13,,,,0.38,0.63,0.12,0.12,0.12,,,,,,,,,,,,
601900.SH,,,,,,,,,,,,,10,2.27,,,2.22,,,5.88,,,4.44,,,
601899.SH,0.29,,,0.29,,0.19,,,0.09,0.66,0.09,0.38,0.19,0.28,0.47,0.09,,,,0.09,0.09,,0.09,0.37,0.09,0.83
601898.SH,,,,,,0.2,2.17,0.39,,,0.58,0.19,0.38,,,0.19,,,0.19,,0.19,,,,0.57,0.19
601890.SH,0.42,,,,,,,,,,0.42,,,,0.42,,,,,,,,0.83,,0.83,
601888.SH,,,,0.32,1.28,0.32,0.63,1.25,0.31,0.61,,,0.3,,1.52,0.3,0.3,,,,0.3,,0.3,,0.89,0.59
601886.SH,,,,,,,,1.06,0.35,0.7,,,,,,,,,,,,,,,,
601882.SH,,,,,,,,,,,,,,,,75,,,,,,,28.57,11.11,10,18.18
601881.SH,,,,,,,,,,,,,,,,,,,,,1.16,,5.17,8.2,4.55,
601880.SH,0.27,,,,,,,,,,1.6,1.05,,,0.26,1.04,1.03,,0.25,,,,,,,
601878.SH,,,,,,,,,,,,,,,,,,,,,,,,,,
601877.SH,,,,0.44,,1.3,,,0.86,0.85,0.43,0.85,2.1,,0.82,,0.82,,0.4,,,,0.4,0.4,,
601872.SH,0.12,,,0.35,,0.23,,0.12,0.58,0.11,0.23,0.11,0.11,0.11,0.11,0.23,,,0.11,,,,0.11,0.34,0.11,
601866.SH,,,,,,0.12,,0.37,,0.25,0.49,0.25,0.12,0.12,,0.37,,,,,,,0.24,0.12,0.12,0.12
601858.SH,,,,,,,,,,,,,,,,,,,,,,,20,16.67,28.57,11.11
601857.SH,0.18,,,0.09,0.09,,0.18,0.09,,0.27,0.18,,0.55,0.09,0.36,0.18,0.09,,0.09,0.18,,,,0.18,0.27,0.18
601818.SH,0.1,,,0.14,0.09,0.09,0.09,0.14,0.24,0.19,0.09,0.14,0.52,0.14,0.05,0.14,,,0.05,0.05,0.05,,0.14,0.05,0.23,0.09
601811.SH,11.54,,,,2.08,2.04,4,7.69,2.68,4.42,5.08,0.81,0.8,0.79,1.57,,,,,0.78,,,,,,
601808.SH,0.38,,,,0.56,0.19,0.56,0.19,,0.19,,0.37,0.55,0.18,,,0.18,,,,,,0.18,0.18,0.18,
601801.SH,,,,0.53,0.53,,,0.53,0.52,,,,,0.53,0.53,,,,,,,,1.06,,,
601800.SH,,,,,,,0.2,,0.2,,0.3,0.1,0.4,0.2,,0.2,0.2,,,0.1,,,0.29,0.2,0.19,
601799.SH,,,,1.05,,,1.04,1.03,,,,2.04,,,,,,,,1,,,,0.99,,
601798.SH,,,,,,,,,,,,,,,,1.59,3.13,,,1.52,,,,,,
601789.SH,,,,,,,,,6.25,2.35,1.15,1.14,1.12,,2.22,1.09,,,,,,,1.09,1.08,1.06,
601788.SH,0.24,,,0.06,0.42,0.3,0.18,0.3,0.3,0.35,0.53,0.29,0.18,0.06,0.12,,0.06,,0.06,,,,0.06,0.06,0.12,0.17
601777.SH,0.27,,,,,,,0.27,,,0.27,,,,,0.54,1.34,,,0.26,,,,,,
601766.SH,0.17,,,0.03,0.11,0.06,0.06,0.08,0.03,0.08,0.28,0.23,0.42,0.03,0.17,0.14,0.11,,0.08,0.11,,,0.08,0.31,0.36,
601727.SH,,,,0.23,0.08,,,,,,,,,,0.08,,0.08,,,0.08,,,,0.08,0.08,
601718.SH,,,,0.19,,,0.76,0.19,,0.75,1.5,0.55,0.55,,2.55,1.42,1.23,,0.17,0.17,,,0.34,0.34,0.51,
601717.SH,,,,,,,0.81,,,,0.4,0.8,0.4,0.4,,0.79,0.39,,,,,,0.39,1.54,,
601700.SH,,,,,,2.23,4.92,0.52,,,,0.52,,,,,,,,,,,,,,
601699.SH,,,,,,1.02,0.5,0.75,,0.5,0.99,0.74,1.22,1.2,,,,,0.48,,,,0.24,0.47,,
601689.SH,,,,,,,0.52,0.52,,,,,,,,,,,,,,,,,1.07,2.12
601688.SH,0.18,,,,0.15,0.04,0.07,0.18,0.15,0.04,0.18,0.36,0.4,0.11,0.29,0.11,0.07,,0.07,0.14,,,0.07,0.11,0.07,
601678.SH,,,,0.97,0.48,2.86,0.93,,1.38,0.9,,,,,0.45,0.45,0.89,,2.19,1.29,,,0.85,,0.42,
601677.SH,,,,,,,,,,,,,,,,,,,,,,,1.15,,,
601669.SH,0.12,,,0.12,0.12,,,0.23,0.12,0.12,0.35,0.46,0.69,0.23,0.34,0.34,0.34,,,,,,0.23,0.34,0.23,0.11
601668.SH,0.22,,,0.22,0.22,0.25,0.54,0.56,0.25,0.4,0.25,0.77,1.59,0.79,1.14,0.59,0.5,,0.23,0.17,,,0.15,0.55,0.43,0.17
601666.SH,,,,,,,0.66,,,0.65,,,,,,,,,,,,,2.6,0.63,,
601636.SH,0.92,,,,,0.91,,,,0.9,0.89,0.88,,,,,,,0.88,,,,2.61,0.85,1.68,1.65
601633.SH,,,,0.25,0.24,0.24,0.16,0.81,0.24,0.32,0.32,0.32,1.35,0.86,0.23,0.08,0.46,,0.69,0.31,,,0.53,1.14,0.97,
601628.SH,,,,0.08,0.08,,0.4,0.16,0.24,0.24,0.32,0.24,0.4,,0.24,,,,0.24,0.55,,,0.08,0.08,0.16,
601619.SH,,,,,,,,,,,,,,,,,,,,,,,,,,
601618.SH,0.09,,,,,,0.27,,,0.09,0.27,0.54,0.27,0.18,,0.18,,,0.72,,,,0.44,0.09,0.18,0.09
601616.SH,,,,,,,0.82,0.81,,,,,,,,,,,,,,,,,,1.63
601611.SH,8.93,,,4.55,1.45,,1.43,2.82,4.11,3.95,3.8,,4.88,2.33,1.14,2.25,4.4,,4.3,,,,2.06,5.05,2.88,
601608.SH,,,,,,,,,,,,,,,,,0.55,,0.54,0.53,,,,,,
601607.SH,0.21,,,,0.1,,,0.41,0.1,0.21,,,0.1,,,,,,0.1,0.1,0.1,,0.31,0.1,0.41,0.1
601601.SH,,,,,,0.11,,,0.11,0.33,,,,0.11,,,,,,0.11,,,0.11,,,
601600.SH,,,,,0.12,,0.24,1.18,0.23,0.47,0.81,0.12,1.73,0.23,0.56,,0.11,,0.22,0.63,0.33,,0.33,0.44,0.11,0.33
601599.SH,0.72,,,1.4,2.07,1.35,,2,1.31,0.65,0.64,0.64,,1.27,0.63,0.63,,,,1.24,,,0.61,,,
601595.SH,100,,,40,14.29,,,37.5,,50,,7.14,6.67,,6.25,,17.65,,4.76,4.55,,,,,16.67,
601588.SH,1.09,,,1.06,0.35,0.69,1.03,,1.02,0.34,,,0.34,1.01,0.66,,,,0.33,0.33,,,0.33,0.65,1.62,
601579.SH,,,,,0.84,,,0.83,,,0.83,,,,3.28,,,,,,,,,,,
601567.SH,,,,,1.08,,,,,,,,3.19,1.03,1.04,,,,3.09,,,,,2.02,,
601566.SH,,,,,,0.69,,0.68,,,,,,,,,,,,,,,,0.68,0.68,
601558.SH,,,,,,,0.7,,,0.69,,0.69,,,,,0.68,,2.76,1.95,,,,,0.66,
601555.SH,0.44,,,,0.29,,,0.73,0.43,0.43,1,0.28,,,,0.42,0.14,,0.14,,,,,,,0.28
601519.SH,,,,,,0.21,,,,0.14,0.14,,,,,0.07,,,,,,,0.07,0.07,,
601518.SH,,,,,,,,0.88,,,,0.87,,0.86,0.85,,,,,1.69,,,,,,
601515.SH,,,,,2.5,0.81,,,,,0.82,,0.81,,,,,,,,,,,,,
601500.SH,,,,600,28.57,60,,,93.33,37.93,20,,2.08,8.16,,9.43,1.72,,,,,,,1.69,5.08,1.61
601398.SH,0.14,,,0.14,0.09,0.09,0.09,0.09,0.23,0.14,0.33,0.23,0.33,0.14,0.19,0.19,0.09,,,0.23,,,0.18,0.23,0.05,0.14
601390.SH,0.12,,,,0.04,,0.04,0.16,,0.08,0.04,0.12,0.04,0.29,0.04,0.08,0.16,,,,,,0.08,0.12,,0.08
601388.SH,,,,,,,,0.86,,,,1.71,,0.84,0.83,1.65,,,,,,,,0.83,1.65,
601377.SH,,,,,,0.31,,0.2,,0.1,,,,,,,,,0.21,0.2,,,0.1,0.1,0.1,0.1
601375.SH,,,,,,,,,,,,,,,,,,,95,4.76,,,6.98,6.52,14.29,1.79
601369.SH,,,,,,,0.44,0.22,,,,0.66,0.44,0.66,0.43,0.22,,,,0.22,0.21,,0.21,0.43,0.21,
601368.SH,,,,,,,,,,,1.04,1.03,,,1.02,1.01,2,,0.98,,,,,,,
601366.SH,,,,,,,,,,,,,,,,,,,,,,,,,,
601339.SH,,,,,0.98,,,0.96,,,,,,,,,0.95,,,0.95,,,,,,0.94
601336.SH,0.19,,,0.19,0.19,0.19,0.18,0.28,0.09,,,0.28,0.09,0.09,0.18,0.09,0.18,,,0.56,,,,,,
601333.SH,,,,,,0.17,,,,0.17,,,0.17,0.17,,0.5,0.17,,0.33,,0.16,,,,0.33,
601328.SH,,,,0.05,0.1,0.4,,0.15,0.05,0.05,0.1,0.1,0.7,0.3,0.25,,0.05,,0.05,0.05,0.05,,0.1,0.1,0.1,0.05
601326.SH,,,,,,,,,,,,,,,,,,,,,,,,,,
601318.SH,0.12,,,0.12,0.21,0.19,0.13,0.12,0.16,0.16,0.15,0.37,0.42,0.4,0.38,0.26,0.14,,0.09,0.66,0.05,,0.34,0.21,0.18,0.33
601313.SH,,,,,2.17,,,,1.42,,,,,0.7,,,,,,,,,,,0.69,
601311.SH,0.48,,,,0.48,0.47,0.47,0.47,,,,,,,0.47,0.93,0.46,,,,,,,,,
601288.SH,0.22,,,0.17,0.04,,,0.04,0.22,0.17,0.09,,0.34,0.13,0.09,0.17,,,0.04,0.04,,,0.13,0.3,0.08,0.08
601258.SH,,,,,,,0.77,0.76,,,,,,0.19,0.19,0.19,0.19,,,,,,,,0.19,
601238.SH,1.33,,,1.63,0.64,0.32,,0.32,0.63,0.63,,,0.31,,0.31,0.31,,,,,,,0.93,0.31,0.61,
601233.SH,,,,,,,0.32,,,,,,,,0.64,0.32,0.63,,,0.31,,,0.31,0.62,,0.31
601231.SH,0.26,,,0.52,,,,,,,,,,0.26,,,,,,,,,,,,
601229.SH,,,,,,,,,,,190,140.91,13.46,20,6.94,9.09,7.23,,4.35,7.29,,,7.34,17.09,5.88,10.34
601228.SH,,,,,,,,,,,,,,,,,,,,,,,,,,
601226.SH,,,,,,,,,,,,,,0.79,,,,,1.56,,,,,,,
601225.SH,1.02,,,,,,,,,,0.99,0.98,0.97,0.48,0.48,,,,,,,,,0.95,0.47,
601222.SH,,,,,,,,,,1.68,,,2.48,,0.81,0.8,0.79,,,,,,,0.78,,
601218.SH,,,,,,,,,,0.33,,,,,,,,,,,,,,,,
601216.SH,0.11,,,,0.11,0.33,0.22,,,0.11,0.22,0.22,0.22,0.22,0.22,,,,,0.11,,,,,,1.1
601212.SH,,,,,,,,,,,,,,,,,,,,,,,,366.67,28.57,5.56
601211.SH,0.71,,,,0.35,0.69,0.52,0.51,0.68,0.34,0.68,0.34,1.85,1.65,0.65,0.32,,,0.48,1.12,,,0.32,0.63,0.63,0.62
601208.SH,,,,,0.43,,,,0.43,,,,,,,,,,,,,,,,,
601200.SH,,,,,,,,,,,,,,,,,,,,,,,,,,
601199.SH,0.84,,,,,,,0.83,1.64,,,,,1.61,,0.79,,,1.57,2.78,,,0.76,,,
601198.SH,0.2,,,0.2,,0.4,0.4,0.2,,0.2,0.99,,,0.2,0.39,0.58,,,0.19,0.19,,,,,,
601188.SH,1.35,,,,,,,,,,,,,,,,,,,,,,,,,
601186.SH,,,,,0.07,,0.27,0.27,0.13,0.07,0.2,0.07,0.67,0.6,1.92,1.17,0.45,,0.51,0.44,,,0.57,0.25,0.06,0.12
601179.SH,,,,,,,0.1,,,,,0.1,0.1,0.1,0.1,,,,,0.1,,,,0.2,,
601177.SH,,,,,,,,,,,,,,,,,,,,,,,,,0.87,
601169.SH,0.18,,,0.18,0.18,0.12,0.12,,,0.12,0.18,0.06,0.36,0.12,0.12,,,,,,,,,0.06,,
601168.SH,,,,,0.27,1.08,,0.53,,,1.06,1.32,0.78,0.26,0.26,,,,,0.26,,,,,,
601166.SH,0.12,,,0.23,0.15,0.11,0.19,0.33,0.16,0.26,0.23,0.32,0.58,0.31,0.2,0.39,0.19,,0.25,0.2,0.01,,0.2,0.2,0.26,0.21
601163.SH,,,,150,,10,27.27,7.14,15.38,26.67,5.26,,,,,5,,,,,,,,,23.81,
601158.SH,,,,,,0.31,1.56,0.31,,0.31,,,,0.3,0.3,,,,,,,,,0.31,,
601155.SH,,,,0.9,,1.79,0.88,2.61,2.52,,,1.65,,0.81,,,0.8,,,0.78,,,3.82,2.21,1.44,3.62
601139.SH,,,,,,0.27,,,,,0.27,,,,,,,,,,,,0.27,,,
601137.SH,,,,,,,,,,,,,,,,,,,2.56,,,,,1.23,,
601128.SH,,,,,,16.67,50,4.76,38.1,34.48,2.56,,5,4.76,,,,,,,,,,,,
601127.SH,,,,,,,13.04,3.85,7.41,27.59,13.51,14.29,2.08,4.08,,7.84,7.27,,,3.39,,,6.15,1.45,1.43,
601126.SH,,,,,0.42,,,,,,,,,,,,0.42,,,0.83,,,1.23,,,0.4
601118.SH,,,,,,,,,,,0.22,0.33,0.22,0.43,0.65,0.21,0.32,,,,,,,,0.21,
601117.SH,0.24,,,0.36,0.12,0.24,0.71,0.36,,0.24,0.24,,0.12,0.12,0.23,0.35,0.23,,,,,,0.12,0.58,0.12,0.11
601116.SH,,,,,,,,,,,,,,15.87,17.81,4.76,4.55,,3.16,5.71,,,8.82,2.7,2.63,2.56
601113.SH,,,,,,,,,,,,,,,,,,,,0.94,,,,,,
601111.SH,,,,0.14,,0.28,0.43,,,0.14,0.14,0.42,0.56,0.28,0.14,,,,0.42,,,,0.28,0.28,,0.55
601107.SH,,,,,,,,0.59,,0.58,0.58,0.58,,,,1.15,,,3.95,,,,,1.09,,
601106.SH,,,,0.2,0.1,0.1,1.22,,,0.3,,0.2,0.2,0.1,0.1,,0.1,,0.1,,,,,0.1,0.1,0.1
601101.SH,,,,,,,,,,,,,,,,,,,0.67,,,,0.67,,,
601100.SH,,,,,,,,,,,0.8,3.23,,,,,,,,,,,,,,0.78
601099.SH,0.85,,,0.14,0.7,0.41,0.41,0.27,0.55,0.14,0.54,0.54,0.27,0.94,,,,,0.13,,0.13,,,0.13,0.13,0.26
601098.SH,,,,0.37,,0.36,0.72,,,,,,0.36,,0.36,0.36,1.42,,0.35,,,,,,,0.35
601088.SH,0.12,,,,0.12,0.06,0.12,0.54,0.24,0.48,0.35,0.82,0.41,0.12,0.17,0.46,0.29,,0.23,0.23,0.06,,0.11,0.06,,0.11
601069.SH,0.5,,,,,,11.82,,,0.88,0.87,,,0.88,,,,,,0.83,,,,,,
601058.SH,,,,,,0.45,,0.45,,0.45,,,,,,,,,,,,,,,,1.34
601038.SH,,,,,0.4,1.19,1.19,0.4,,0.39,,,,,0.39,0.39,0.39,,0.39,2.29,,,1.12,0.37,,1.1
601028.SH,,,,1.42,,,0.7,,,,,,0.69,,,,,,,,,,,,2.34,0.78
601021.SH,0.48,,,,,,,,0.47,0.94,0.47,,,,,0.47,,,,,,,,0.47,,0.46
601020.SH,,,,,4,,,15.38,13.33,9.09,,,,,,15.15,5.26,,,,,,,,7.14,
601018.SH,,,,,0.14,,0.14,0.99,,0.14,0.42,0.28,0.14,0.14,,,,,,0.14,,,,0.41,0.41,
601016.SH,,,,,,,3.88,0.93,1.85,,0.91,3.6,,1.74,,,,,0.86,,,,,2.56,,1.67
601015.SH,1.64,,,0.81,0.8,,,,,3.17,0.78,,,0.78,,3.08,,,0.72,,,,0.74,,1.47,
601012.SH,0.7,,,0.23,0.45,0.23,0.23,0.45,0.45,,,,0.22,,0.22,0.22,0.22,,,,,,0.22,,,0.22
601011.SH,0.78,,,0.76,0.76,,,2.26,,,1.47,,0.72,0.72,1.45,,0.72,,5.07,,,,,,1.39,
601010.SH,,,,,,,,,,0.63,,,,,,,,,,,,,0.32,,,
601009.SH,0.43,,,0.1,0.1,0.21,0.52,1.35,0.72,0.61,1.11,1.2,0.49,0.79,1.27,0.48,0.19,,0.1,0.1,,,0.76,0.56,0.19,0.28
601008.SH,,,,,,,,,,,0.71,0.47,,,0.24,0.7,1.17,,0.23,,,,0.23,1.59,0.22,
601007.SH,,,,,,,,,,,,,,,,,,,,,,,0.94,0.93,0.93,
601006.SH,0.29,,,,,0.14,0.29,0.5,0.21,0.07,0.57,0.14,0.5,0.21,0.35,0.21,0.07,,0.07,0.28,0.07,,0.28,0.14,0.21,0.07
601005.SH,,,,,,,,,,,,,,,,,,,,,,,0.89,,0.44,
601003.SH,,,,1.3,,,1.28,,,,,2.53,,,,,3.7,,,2.35,1.14,,2.25,,2.2,2.17
601002.SH,0.23,,,,0.23,0.23,0.46,0.46,,0.23,,,0.23,,0.46,,0.23,,0.45,1.35,,,,,,
601001.SH,,,,,,,1.02,1.34,0.33,,0.99,,0.33,,,,,,0.66,,,,,,0.33,
601000.SH,,,,,,,,0.18,,,0.36,,0.36,,0.36,,,,0.18,0.18,,,,0.35,0.52,
600999.SH,0.18,,,0.18,,0.18,0.09,,0.35,0.7,0.26,0.26,0.35,0.09,,,0.09,,0.26,,,,0.17,,0.26,0.09
600998.SH,,,,0.27,,,,,,,,,,,,,,,,,,,,0.27,,0.27
600997.SH,,,,,0.92,0.91,0.9,,,,0.89,,,,,,1.77,,,0.87,,,,,,0.86
600996.SH,,,,,,,,,,,,,,,,,200,,5.26,,,,,,5,9.52
600995.SH,,,,0.72,0.72,0.74,9.56,4.7,0.64,4.46,,0.61,0.61,,,1.2,1.78,,4.07,4.71,,,,,,0.53
600993.SH,0.67,,,,,0.44,,,0.22,0.22,0.66,,0.22,,0.66,0.22,,,,,,,0.43,0.22,0.86,0.43
600992.SH,0.73,,,1.42,1.4,2.07,1.35,,,,0.67,,1.33,,,,1.99,,,1.32,,,0.65,0.65,,
600990.SH,2.04,,,,,,,,,1,,0.99,,,,,,,0.98,,,,,,,
600988.SH,1.47,,,,0.35,,,0.35,4.56,2.68,1.31,,0.32,0.32,,,0.97,,0.96,0.63,,,,,,1.88
600987.SH,,,,,,,,,1.2,0.6,,,0.59,,,,,,,,,,,,,
600986.SH,,,,,,,,,,,0.79,0.79,,,,,,,,,,,0.8,0.79,1.57,0.78
600985.SH,,,,,2.94,,,,,,,,,,,,,,,8.33,,,,,,
600984.SH,2.22,,,,,,,,,,,,,,2.17,6.38,,,,,,,,2,17.65,
600983.SH,,,,,0.42,0.42,,,,0.42,,0.42,,0.42,0.41,0.41,,,,0.41,,,0.82,0.4,,0.81
600982.SH,,,,,,,,,,0.67,,0.66,,,,,,,,,,,,1.96,1.92,1.26
600981.SH,0.67,,,,,,,,,,,0.67,1.32,,,,,,,0.65,,,,,,
600980.SH,,,,,,,,0.87,,,,,,,,,,,0.85,,,,,,,
600979.SH,,,,1.92,0.94,0.94,,0.93,,,,,0.93,,,,,,,,,,,,,
600978.SH,1.04,,,0.2,,0.63,0.21,,0.21,,0.42,0.21,0.42,0.21,0.63,,,,0.62,,,,0.2,0.82,0.61,
600977.SH,72,,,10.91,1.64,,9.52,8.7,1.37,1.35,1.33,2.67,5.19,1.23,3.66,8.24,2.17,,2.15,,,,3.16,1.02,,1.01
600976.SH,0.26,,,,,,,,,0.51,,0.26,,,,,,,0.51,0.47,,,0.25,,0.25,
600975.SH,,,,,,,,,,1.18,1.17,,,,1.16,,,,,,,,,,0.57,
600973.SH,,,,,,,2,,,0.98,2.91,1.9,0.93,,,,,,0.95,,,,,,0.94,3.74
600971.SH,,,,0.76,0.75,,3.73,2.16,0.7,0.7,,,,,1.39,,,,,,,,,2.05,,0.67
600970.SH,,,,,,0.22,,0.22,,0.22,,,0.22,,0.22,,,,0.22,,,,0.44,0.65,,
600969.SH,,,,,1.87,,,,0.92,,,1.82,,,,,,,,,,,,,,
600967.SH,0.85,,,,2.06,0.81,0.8,3.97,0.76,0.76,2.63,0.73,2.55,0.71,1.41,1.05,1.04,,2.7,0.99,0.32,,1.29,0.96,1.26,0.31
600966.SH,,,,,0.67,,,,,0.67,,0.67,,,,,,,,4.64,,,0.64,3.16,0.61,1.22
600965.SH,,,,,0.89,,1.77,,,,0.43,,,,0.43,,0.43,,,,,,,,,
600963.SH,1.35,,,0.64,,,0.64,,,0.63,,,,,,,0.63,,1.86,1.16,,,1.82,,,
600962.SH,0.71,,,0.7,0.69,,,0.68,,1.35,0.67,0.66,0.66,0.65,,,2.6,,0.61,1.09,,,0.6,,,
600961.SH,0.65,,,,,,,,,,0.65,,0.64,,,,,,,,,,,,1.91,0.63
600960.SH,,,,,,,,,,1.11,,,,,,1.1,,,,,,,,,,
600959.SH,0.59,,,,,0.29,0.58,0.29,,,0.58,,,,0.58,0.57,,,,,,,,,,
600958.SH,0.21,,,,0.42,0.41,0.41,0.62,0.2,0.2,,0.41,1.83,0.2,0.6,0.2,0.2,,,0.2,0.2,,,,,0.19
